awarding_office,fain,award_num,org_type,recip_name_standardized,recipient_name,RecipientState,RecipientCountry,date_terminated,amt_obligated,amt_expended,total_payment_amt,amt_unliquidated,award_title,pres_action,for_cause,for_cause_num
"NIH","R01AG072658","3R01AG072658-03S2","University / Academic","UNIVERSITY OF FLORIDA","UNIVERSITY OF FLORIDA","FLORIDA","UNITED STATES",13may2025,2338641,1557907,1557907,780734,"CHARACTERIZING AND MODULATING NEUROCOGNITIVE PROCESSES OF LEARNING TO TRUST AND DISTRUST IN AGING","N/A - Departmental Authority","-",0
"NIH","R25AG076396","5R25AG076396-03","University / Academic","UNIVERSITY OF FLORIDA","UNIVERSITY OF FLORIDA","FLORIDA","UNITED STATES",26may2025,1097787,897730,897730,200057,"NETWORKING AND EXPANDING UNDERGRADUATE RESEARCH ON THE NEUROBIOLOGY OF AGING TO ADVANCE DIVERSITY","N/A - Departmental Authority","-",0
"NIH","F31GM147951","5F31GM147951-02","University / Academic","UNIVERSITY OF FLORIDA","UNIVERSITY OF FLORIDA","FLORIDA","UNITED STATES",02jun2025,70668,70668,70668,,"PROBING SNARE ASSEMBLY AND DISASSEMBLY IN VITRO AND IN LIVE CELLS","N/A - Departmental Authority","-",0
"NIH","T34GM145447","5T34GM145447-03","University / Academic","UNIVERSITY OF FLORIDA","UNIVERSITY OF FLORIDA","FLORIDA","UNITED STATES",13jun2025,845347,541629,541629,303718,"MARC AT THE UNIVERSITY OF FLORIDA","N/A - Departmental Authority","-",0
"NIH","R25GM109435","2R25GM109435-10","University / Academic","UNIVERSITY OF GEORGIA","UNIVERSITY OF GEORGIA","GEORGIA","UNITED STATES",12mar2025,447437.93,246288.28,246288.28,201149.65,"PREP AT UNIVERSITY OF GEORGIA","N/A - Departmental Authority","-",0
"NIH","R25EB031570","5R25EB031570-03","University / Academic","UNIVERSITY OF GEORGIA","UNIVERSITY OF GEORGIA","GEORGIA","UNITED STATES",21apr2025,786984,480274,480274,306710,"UNIVERSITY OF GEORGIA (UGA) ESTEEMED: MENTORED EXPERIENTIAL RESEARCH TO PROMOTE DIVERSITY IN BIOMEDICAL ENGINEERING AND SCIENCE","N/A - Departmental Authority","-",0
"NIH","R21DK139557","1R21DK139557-01","University / Academic","UNIVERSITY OF GEORGIA","UNIVERSITY OF GEORGIA","GEORGIA","UNITED STATES",30apr2025,188104,1510,1510,186594,"DEVELOPMENT OF A CULTURALLY ADAPTED DIGITAL HEALTH APPLICATION FOR OLDER HISPANICS WITH TYPE 2 DIABETES","N/A - Departmental Authority","-",0
"NIH","T34GM153561","1T34GM153561-01","University / Academic","UNIVERSITY OF HARTFORD","UNIVERSITY OF HARTFORD","CONNECTICUT","UNITED STATES",03apr2025,167936,167936,167936,,"THE UNIVERSITY OF HARTFORD U-RISE PROGRAM","N/A - Departmental Authority","-",0
"NIH","U54MD007601","3U54MD007601-38S2","University / Academic","UNIVERSITY OF HAWAII AT MANOA","UNIVERSITY OF HAWAII AT MANOA","HAWAII","UNITED STATES",21mar2025,14337263,12420048.2,12420048.2,1917214.8,"EVALUATING HPV VACCINATION UPTAKE BARRIERS AND ITS EFFICACY IN PLWH","N/A - Departmental Authority","-",0
"NIH","T37MD008636","5T37MD008636-10","University / Academic","UNIVERSITY OF HAWAII AT MANOA","UNIVERSITY OF HAWAII AT MANOA","HAWAII","UNITED STATES",21mar2025,1342045,913028.04,913028.04,429016.96,"TRANSDISCIPLINARY HEALTH DISPARITIES RESEARCH TRAINING FOR NATIVE HAWAIIANS AND PACIFIC STUDENTS","N/A - Departmental Authority","-",0
"NIH","R01MD018265","3R01MD018265-03S2","University / Academic","UNIVERSITY OF HAWAII AT MANOA","UNIVERSITY OF HAWAII AT MANOA","HAWAII","UNITED STATES",28mar2025,2514045,1597764,1597764,916281,"LONGITUDINAL STUDY OF EARLY NAFLD PROGRESSION AND THE GUT MICROBIOME IN ASIAN AMERICANS, NATIVE HAWAIIANS AND WHITES","N/A - Departmental Authority","-",0
"NIH","R01MD016426","3R01MD016426-03S1","University / Academic","UNIVERSITY OF HAWAII AT MANOA","UNIVERSITY OF HAWAII AT MANOA","HAWAII","UNITED STATES",18apr2025,1853346,1001308,1001308,852038,"PROVIDER EXPERIENCES WITH PUERTO RICO MEDICAID FOLLOWING MULTIPLE DISASTERS","N/A - Departmental Authority","-",0
"NIH","K99MD019294","1K99MD019294-01","University / Academic","UNIVERSITY OF HAWAII AT MANOA","UNIVERSITY OF HAWAII AT MANOA","HAWAII","UNITED STATES",29apr2025,166103,133072,133072,33031,"IDENTIFYING UNIQUE BIOLOGICAL FACTORS AS POTENTIAL TARGETS TO MITIGATE COLORECTAL CANCER HEALTH DISPARITIES IN NATIVE HAWAIIANS","N/A - Departmental Authority","-",0
"NIH","R25DK078386","5R25DK078386-18","University / Academic","UNIVERSITY OF HAWAII AT MANOA","UNIVERSITY OF HAWAII AT MANOA","HAWAII","UNITED STATES",30apr2025,1148622.28,948320,948320,200302.28,"PACIFIC HIGH SCHOOLS STEP-UP TO ONE HEALTH","N/A - Departmental Authority","-",0
"NIH","R01MD018727","5R01MD018727-03","University / Academic","UNIVERSITY OF HAWAII AT MANOA","UNIVERSITY OF HAWAII AT MANOA","HAWAII","UNITED STATES",09may2025,1608536,642386,642386,966150,"UNDERSTANDING MIS- AND DISINFORMATION ABOUT HEALTH CARE ACCESS AND THEIR IMPACTS ON DECISION-MAKING AMONG LATINO IMMIGRANTS","N/A - Departmental Authority","-",0
"NIH","R01HD114645","3R01HD114645-01S1","University / Academic","UNIVERSITY OF HAWAII AT MANOA","UNIVERSITY OF HAWAII AT MANOA","HAWAII","UNITED STATES",30may2025,554337,366721,366721,187616,"THE ROLES OF MOUSE Y CHROMOSOME ZFY GENES IN MALE REPRODUCTION.","N/A - Departmental Authority","-",0
"NIH","T34GM141986","5T34GM141986-04","University / Academic","UNIVERSITY OF HAWAII AT MANOA","UNIVERSITY OF HAWAII AT MANOA","HAWAII","UNITED STATES",13jun2025,1678858,1100072,1100072,578786,"MARC AT UNIVERSITY OF HAWAII AT MANOA","N/A - Departmental Authority","-",0
"NIH","F31MD019521","1F31MD019521-01A1","University / Academic","UNIVERSITY OF HOUSTON","UNIVERSITY OF HOUSTON","TEXAS","UNITED STATES",12mar2025,36978,5090.98,5090.98,31887.02,"A MULTI-LEVEL STUDY OF THE LINK BETWEEN FEAR OF DEPORTATION AND MENTAL HEALTH IN LATINX YOUNG ADULTS: THE ROLE OF SYSTEMIC INFLAMMATION AND RELATED RISK AND PROTECTIVE FACTORS","N/A - Departmental Authority","-",0
"NIH","F31MD017957","5F31MD017957-03","University / Academic","UNIVERSITY OF HOUSTON","UNIVERSITY OF HOUSTON","TEXAS","UNITED STATES",29apr2025,108712,73451,73451,35261,"EXAMINING PERCEIVED FAMILIAL AND SELF-ENDORSEMENT OF MARIANISMO CULTURAL SCRIPT DISCREPANCIES AS MENTAL HEALTH RISK FACTORS IN LATINA AMERICANS","N/A - Departmental Authority","-",0
"NIH","R21DK137191","1R21DK137191-01","University / Academic","UNIVERSITY OF HOUSTON","UNIVERSITY OF HOUSTON","TEXAS","UNITED STATES",30apr2025,611203,90009,90009,521194,"EVALUATING MICROAGGRESSIONS AMONG LATINX INDIVIDUALS WITH OBESITY","N/A - Departmental Authority","-",0
"NIH","R25GM150142","5R25GM150142-02","University / Academic","UNIVERSITY OF IDAHO","UNIVERSITY OF IDAHO","IDAHO","UNITED STATES",01apr2025,524418,280970.5,280970.5,243447.5,"ERADICATING MISCONCEPTIONS ABOUT VIRUSES USING MULTIMODAL TRACE DATA IN AN INTELLIGENT GAME-BASED ENVIRONMENT ACROSS EDUCATIONAL CONTEXTS","N/A - Departmental Authority","-",0
"NIH","R34MH134603","1R34MH134603-01A1","University / Academic","UNIVERSITY OF ILLINOIS AT CHICAGO","UNIVERSITY OF ILLINOIS AT CHICAGO","ILLINOIS","UNITED STATES",21mar2025,270250,33887.75,33887.75,236362.25,"FEASIBILITY ACCEPTABILITY AND PRELIMINARY EFFICACY OF AN ADAPTED GROUP-BASED AND ONLINE HIV PREVENTION INTERVENTION FOR IMMIGRANT SEXUAL MINORITY MEN IN THE US","N/A - Departmental Authority","-",0
"NIH","U54MD012523","3U54MD012523-05S1","University / Academic","UNIVERSITY OF ILLINOIS AT CHICAGO","UNIVERSITY OF ILLINOIS AT CHICAGO","ILLINOIS","UNITED STATES",21mar2025,7937590,7233843.13,7233843.13,703746.87,"CENTER FOR HEALTH EQUITY RESEARCH (CHER)","N/A - Departmental Authority","-",0
"NIH","UH3AI169631","4UH3AI169631-03","University / Academic","UNIVERSITY OF ILLINOIS AT CHICAGO","UNIVERSITY OF ILLINOIS AT CHICAGO","ILLINOIS","UNITED STATES",21mar2025,3827431,2158279,2158279,1669152,"KEEPING IT LITE 2: EXPLORING HIV RISK IN VULNERABLE YOUTH WITH LIMITED INTERACTION AND DIGITAL HEALTH INTERVENTION (LITE-2)","N/A - Departmental Authority","-",0
"NIH","R25GM121212","2R25GM121212-06","University / Academic","UNIVERSITY OF ILLINOIS AT CHICAGO","UNIVERSITY OF ILLINOIS AT CHICAGO","ILLINOIS","UNITED STATES",14apr2025,415994,299574,299574,116420,"UIC PORTAL TO BIOMEDICAL RESEARCH CAREERS PREP (UIC PBRC-PREP)","N/A - Departmental Authority","-",0
"NIH","R01AI157445","3R01AI157445-05S1","University / Academic","UNIVERSITY OF ILLINOIS AT CHICAGO","UNIVERSITY OF ILLINOIS AT CHICAGO","ILLINOIS","UNITED STATES",18apr2025,2837773,2495357,2495357,342416,"OPTIMIZATION OF ANTIMALARIALS TARGETING MULTIPLE LIFE STAGES OF THE PARASITE","N/A - Departmental Authority","-",0
"NIH","F31DK132918","5F31DK132918-02","University / Academic","UNIVERSITY OF ILLINOIS AT CHICAGO","UNIVERSITY OF ILLINOIS AT CHICAGO","ILLINOIS","UNITED STATES",28apr2025,96668,88865,88865,7803,"ESTROGEN SIGNALING IN THE VENTROMEDIAL HYPOTHALAMUS MODULATES ADIPOSE TISSUE METABOLIC ADAPTATION","N/A - Departmental Authority","-",0
"NIH","R01DK131038","3R01DK131038-03S1","University / Academic","UNIVERSITY OF ILLINOIS AT CHICAGO","UNIVERSITY OF ILLINOIS AT CHICAGO","ILLINOIS","UNITED STATES",29apr2025,1702743,1282596,1282596,420147,"PPARGAMMA-REGULATED MECHANISMS IN HEPATOCYTES THAT PROMOTE NAFLD","N/A - Departmental Authority","-",0
"NIH","R21MD016962","5R21MD016962-02","University / Academic","UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN","UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN","ILLINOIS","UNITED STATES",28feb2025,452862,452862,452862,,"RACIALIZED SEXUAL DISCRIMINATION (RSD) AND PSYCHOLOGICAL WELL-BEING AMONG YOUNG SEXUAL MINORITY MEN OF COLOR (YSMMOC)","N/A - Departmental Authority","-",0
"NIH","R01HG012697","5R01HG012697-03","University / Academic","UNIVERSITY OF IOWA","UNIVERSITY OF IOWA","IOWA","UNITED STATES",20mar2025,1606750,1304406.86,1304406.86,302343.14,"A NOVEL APPROACH FOR EQUITABLE CHARACTERIZATION OF GENDER AND ITS USE IN EXPOSING SUBGROUP DISCREPANCIES IN POLYGENIC SCORE ASSOCIATIONS","N/A - Departmental Authority","-",0
"CDC","NU50CK000623","22NU50CK000623C5","University / Academic","UNIVERSITY OF IOWA","UNIVERSITY OF IOWA","IOWA","UNITED STATES",24mar2025,1560000,293950.8,293950.8,1266049.2,"STRENGTHENING HEALTHCARE INFECTION PREVENTION AND CONTROL AND IMPROVING PATIENT SAFETY IN THE UNITED STATES - 2022","N/A - Departmental Authority","-",0
"NIH","K01AG065440","5 K01 AG065440-05","University / Academic","UNIVERSITY OF IOWA","UNIVERSITY OF IOWA","IOWA","UNITED STATES",01apr2025,519816.97,519816.97,519816.97,,"CREATING INNOVATIVE VACCINE MESSAGING BY ENGAGING IN PATIENT-CENTERED DESIGN WITH NON-VACCINATING OLDER ADULTS","N/A - Departmental Authority","-",0
"NIH","T34GM141143","5T34GM141143-04","University / Academic","UNIVERSITY OF IOWA","UNIVERSITY OF IOWA","IOWA","UNITED STATES",12jun2025,1523344,1333490,1333490,189854,"MARC AT UNIVERSITY OF IOWA","N/A - Departmental Authority","-",0
"NIH","R01MH121245","3R01MH121245-05S1","University / Academic","UNIVERSITY OF KANSAS MEDICAL CENTER","UNIVERSITY OF KANSAS MEDICAL CENTER","KANSAS","UNITED STATES",15may2025,3507386,3133364,3133364,374022,"EVALUATING THE HITSYSTEM TO IMPROVE PMTCT RETENTION AND MATERNAL VIRAL SUPPRESSION IN KENYA","N/A - Departmental Authority","-",0
"NIH","R01MD016864","5R01MD016864-03","University / Academic","UNIVERSITY OF KENTUCKY","UNIVERSITY OF KENTUCKY","KENTUCKY","UNITED STATES",01apr2025,1878485,1397518.93,1397518.93,480966.07,"K-VAC: KENTUCKY VACCINATING APPALACHIAN COMMUNITIES","N/A - Departmental Authority","-",0
"NIH","R01DK135885","3R01DK135885-02S1","University / Academic","UNIVERSITY OF KENTUCKY","UNIVERSITY OF KENTUCKY","KENTUCKY","UNITED STATES",29apr2025,1040693,622199,622199,418494,"DIVERSITY SUPPLEMENT FOR COURTNEY ORTZ: OLDER ADULTS USING SOCIAL SUPPORT TO IMPROVE SELF-CARE (OASIS): ADAPTION, IMPLEMENTATION, AND FEASIBILITY OF PEER SUPPORT FOR OLDER ADULTS WITH T2DM IN APPALACH","N/A - Departmental Authority","-",0
"NIH","R01MD016236","3R01MD016236-03S1","University / Academic","UNIVERSITY OF KENTUCKY","UNIVERSITY OF KENTUCKY","KENTUCKY","UNITED STATES",03jun2025,3527200,2097911,2097911,1429289,"SLEEPING WELL IN A CHANGING CLIMATE: THE EFFECTS OF RISING TEMPERATURES AND EXTREME WEATHER EVENTS ON SLEEP AND OTHER ASPECTS OF HEALTH IN RURAL APPALACHIA","N/A - Departmental Authority","-",0
"NIH","R25GM148314","5R25GM148314-02","University / Academic","UNIVERSITY OF LOUISVILLE","UNIVERSITY OF LOUISVILLE","KENTUCKY","UNITED STATES",14apr2025,387320,344253,344253,43067,"UNIVERSITY OF LOUISVILLE BIOMEDICAL INTEGRATIVE OPPORTUNITY FOR MENTORED EXPERIENCE DEVELOPMENT - PREP (UL-BIOMED-PREP)","N/A - Departmental Authority","-",0
"NIH","R01AI148241","3R01AI148241-04S1","University / Academic","UNIVERSITY OF LOUISVILLE","UNIVERSITY OF LOUISVILLE","KENTUCKY","UNITED STATES",18apr2025,2479720,2027770,2027770,451950,"IRON INDEPENDENT ROLE FOR YERSINIABACTIN IN YERSINIA PESTIS","N/A - Departmental Authority","-",0
"NIH","R01MH129357","3R01MH129357-02S1","University / Academic","UNIVERSITY OF LOUISVILLE","UNIVERSITY OF LOUISVILLE","KENTUCKY","UNITED STATES",24apr2025,1606247,787785,787785,818462,"ANXIETY AND INTEROCEPTION RISK FOR EATING DISORDERS IN CHILDHOOD","N/A - Departmental Authority","-",0
"NIH","F31DK131920","5F31DK131920-03","University / Academic","UNIVERSITY OF LOUISVILLE","UNIVERSITY OF LOUISVILLE","KENTUCKY","UNITED STATES",25apr2025,83550,82257,82257,1293,"HIGH FAT DIET-INDUCED ADRENERGIC DYSFUNCTION AND RESOLUTION OF ADIPOSE INFLAMMATION","N/A - Departmental Authority","-",0
"NIH","DP2MH136495","3DP2MH136495-01S1","University / Academic","UNIVERSITY OF LOUISVILLE","UNIVERSITY OF LOUISVILLE","KENTUCKY","UNITED STATES",30apr2025,1678753,581658,581658,1097095,"INNOVATIONS IN PERSONALIZING TREATMENT FOR EATING DISORDERS USING IDIOGRAPHIC METHODS AND THE IMPACT OF PERSONALIZATION ON PSYCHOLOGICAL, PHYSICAL, AND SOCIODEMOGRAPHIC OUTCOMES","N/A - Departmental Authority","-",0
"NIH","R01DC007176","3R01DC007176-19S1","University / Academic","UNIVERSITY OF LOUISVILLE","UNIVERSITY OF LOUISVILLE","KENTUCKY","UNITED STATES",22may2025,1741125,1211544,1211544,529581,"REGULATION OF TASTE NEURON MORPHOLOGY AND FUNCTION","N/A - Departmental Authority","-",0
"NIH","R36MH136807","1R36MH136807-01","University / Academic","UNIVERSITY OF LOUISVILLE","UNIVERSITY OF LOUISVILLE","KENTUCKY","UNITED STATES",26may2025,45516,27305,27305,18211,"REAL-TIME MONITORING OF RELAPSE IN EATING DISORDERS","N/A - Departmental Authority","-",0
"NIH","R01DE032225","5R01DE032225-02","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",20mar2025,933423,434274.53,434274.53,499148.47,"THE ROLE OF TESTOSTERONE ON MEDIATING SEX AND GENDER INFLUENCES ON CHRONIC OROFACIAL PAIN CONDITIONS","N/A - Departmental Authority","-",0
"NIH","R01HL165686","5R01HL165686-03","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",20mar2025,2233774,1487311.47,1487311.47,746462.53,"SYNERGISTIC EPIDEMICS OF NON-COMMUNICABLE DISEASES STIGMA DEPRESSION AND MATERIAL INSECURITIES AMONG SEXUAL AND GENDER MINORITIES LIVING WITH HIV IN NIGERIA","N/A - Departmental Authority","-",0
"NIH","D43TW012274","3D43TW012274-03S1","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",21mar2025,,,,,"INSIGHT SUPPLEMENT JUNE 2024","N/A - Departmental Authority","-",0
"NIH","D43TW012274","3D43TW012274-03S2","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",21mar2025,,,,,"INSIGHT SUPPLEMENT (ODP) JULY 2024","N/A - Departmental Authority","-",0
"NIH","D43TW012274","3D43TW012274-03S3","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",21mar2025,,,,,"SUPPLEMENT_INSIGHT_ORIENTATION","N/A - Departmental Authority","-",0
"NIH","R01MD019029","5R01MD019029-02","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",21mar2025,1424488,732699.65,732699.65,691788.35,"ASSESSING INTERSECTIONAL MULTILEVEL AND MULTIDIMENSIONAL STRUCTURAL RACISM FOR ENGLISH- AND SPANISH-SPEAKING POPULATIONS IN THE US","N/A - Departmental Authority","-",0
"NIH","R01MH134721","5R01MH134721-02","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",21mar2025,1583250,861046.5,861046.5,722203.5,"A RANDOMIZED CLINICAL TRIAL OF CLIENT-CENTERED CARE COORDINATION TO IMPROVE PRE-EXPOSURE PROPHYLAXIS USE FOR BLACK MEN WHO HAVE SEX WITH MEN","N/A - Departmental Authority","-",0
"NIH","UG1HD113162","5UG1HD113162-02","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",21mar2025,2407266,1580467.9,1580467.9,826798.1,"RESILIENT HIV IMPLEMENTATION SCIENCE WITH SEXUAL AND GENDER MINORITY YOUTHS USING EVIDENCE (RISE) CLINICAL RESEARCH CENTER","N/A - Departmental Authority","-",0
"FDA","U01FD007884","1U01FD007884-01","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",27mar2025,499998,478757.29,478757.29,21240.71,"COMMUNITY-DEFINED MEASURES TO BRIDGE HEALTH EQUITY GAPS FOR COVID-19: SMALL TOWN AND RURAL NEEDS","N/A - Termination for Cause","X",1
"NIH","UC2CA293782","1UC2CA293782-01","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",07apr2025,1467395,578704.6,578704.6,888690.4,"COMPASS HEALTH EQUITY RESEARCH HUB AT UMB","N/A - Departmental Authority","-",0
"NIH","U54CA272205","5U54CA272205-03","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",08apr2025,4381567,,,4381567,"UNIVERSITY OF MARYLAND FIRST PROGRAM","N/A - Departmental Authority","-",0
"NIH","R25GM113262","5R25GM113262-09","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",15apr2025,1495527,1495494,1495494,33,"UMB POSTBACCALAUREATE RESEARCH EDUCATION PROGRAM","N/A - Departmental Authority","-",0
"NIH","R01AI167947","3R01AI167947-03S1","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",18apr2025,1610521,1337355,1337355,273166,"PERTUSSIS INFLAMMATION IS MEDIATED BY A BALANCE BETWEEN PEPTIDOGLYCAN RECOGNITION PROTEINS-1 AND -4","N/A - Departmental Authority","-",0
"NIH","T32GM144951","5T32GM144951-03","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",24apr2025,716624,504664,504664,211960,"UMB IMSD","N/A - Departmental Authority","-",0
"NIH","R01MH052716","3R01MH052716-28S1","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",25apr2025,1548638,1295613,1295613,253025,"NEUROINFLAMMATION, EPIGENETICS AND MALE VULNERABILITY","N/A - Departmental Authority","-",0
"NIH","R01DA061324","1R01DA061324-01","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",02jun2025,644233,294389,294389,349844,"PEER BEHAVIORAL ACTIVATION UTILIZATION TO ADDRESS STRUCTURAL RACISM AND DISCRIMINATION AND IMPROVE HIV OUTCOMES IN HIGH-RISK, SUBSTANCE-USING POPULATIONS- PUSH","N/A - Departmental Authority","-",0
"NIH","R25GM150130","5R25GM150130-02","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE","UNIVERSITY OF MARYLAND BALTIMORE","MARYLAND","UNITED STATES",02jun2025,512004,440482,440482,71522,"A MOUTHFUL OF HISTORY","N/A - Departmental Authority","-",0
"NIH","R25DA051338","5R25DA051338-04","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE COUNTY","UNIVERSITY OF MARYLAND BALTIMORE COUNTY","MARYLAND","UNITED STATES",02may2025,1100221,686947,686947,413274,"EDUCATE (EDUCATING DIVERSE UNDERGRADUATES FOR CAREERS IN ADDICTION/SUBSTANCE ABUSE RESEARCH VIA TRAINING EXPERIENCES) SCHOLARS PROGRAM AT UMBC","N/A - Departmental Authority","-",0
"NIH","R01MD019814","1R01MD019814-01","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE COUNTY","UNIVERSITY OF MARYLAND BALTIMORE COUNTY","MARYLAND","UNITED STATES",24may2025,643798,235996,235996,407802,"THE DEVELOPMENT, IMPLEMENTATION, AND EVALUATION OF A SOCIAL ENGAGEMENT SUPPORT SYSTEM","N/A - Departmental Authority","-",0
"NIH","T32GM144876","5T32GM144876-03","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE COUNTY","UNIVERSITY OF MARYLAND BALTIMORE COUNTY","MARYLAND","UNITED STATES",28may2025,3171671,2521668,2521668,650003,"G-RISE AT UMBC","N/A - Departmental Authority","-",0
"NIH","R01GM154212","1R01GM154212-01","University / Academic","UNIVERSITY OF MARYLAND BALTIMORE COUNTY","UNIVERSITY OF MARYLAND BALTIMORE COUNTY","MARYLAND","UNITED STATES",04jun2025,540514,293096,293096,247418,"NDRGS AS MEDIATORS OF HYPOXIA ADAPTATION","N/A - Departmental Authority","-",0
"NIH","F32AA030194","5F32AA030194-03","University / Academic","UNIVERSITY OF MARYLAND, COLLEGE PARK","UNIV OF MARYLAND, COLLEGE PARK","MARYLAND","UNITED STATES",21mar2025,215194,175787.06,175787.06,39406.94,"SEXUAL ORIENTATION, GENDER IDENTITY, AND ALCOHOL USE: A MULTI-METHOD ANALYSIS OF DEVELOPMENTAL DIFFERENCES AND KEY MECHANISMS","N/A - Departmental Authority","-",0
